path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	genes_path	improvement_sign	tissue	CAD_HARD_BHcorr_overall
Initiation of transcription and translation elongation at the HIV-1 LTR WP3414	4	32	0.0792589173818645	0.0550781268594061	0.0429369398141914	0.0315737806698336	0.000270861583027489	0.00198590071503402	3.52465451121935e-05	4.95941776735143e-05	0.710699254743705	0.477270621587885	0.500338302932402	0.719654130980685	SP1,NFATC3,SUPT4H1,NELFCD	FALSE	Colon_Transverse	0.782579751917716
Insulin Signaling WP481	12	160	0.0450874127165413	0.0493298982523984	0.021756619978419	0.0386952834036265	0.000175286825854111	0.0019141160938339	-6.22173889875552e-05	8.57427313052337e-05	-0.725628727245332	0.468066405304965	0.499012778122931	0.717747582153097	PTPRF,GSK3B,RAC1,TSC1,RPS6KB2,TBC1D4,STX4,CRK,PRKCA,MAP3K10,PFKL,MAPK12	FALSE	Colon_Transverse	0.778879500295249
Integrated Breast Cancer Pathway WP1984	20	151	0.0743487874472755	0.0664540554220185	0.0433115291327297	0.0605427844458824	0.000115368793169843	0.00181667256006184	0.000192843308849405	0.000110657537423907	1.74270378086096	0.0813853708931664	0.243489534094352	0.350219537530063	CASP9,JAK1,RASGRP3,MSH2,CASP8,BARD1,USP38,CDK7,RAC1,IMPA1,TSC1,BMPR1A,ATF1,SP1,RALGAPA1,XRCC3,DCAKD,NUP85,SMARCA4,APOBEC3G	FALSE	Colon_Transverse	0.396269923207168
Integrated Cancer Pathway WP1971	6	44	0.0688536654173971	0.0533914373473514	0.031263366436009	0.0273203191642307	-0.000125972316168471	0.00216540449057331	-1.41447771021054e-06	6.07584805513326e-05	-0.0232803338295385	0.981426658793389	0.688618398789824	0.990463996967578	CASP9,JAK1,MSH2,CASP8,BARD1,ATF1	FALSE	Colon_Transverse	0.996119431841108
Integrin-mediated Cell Adhesion WP185	10	101	0.0615141407947497	0.0607163564245151	0.037293910131545	0.0484461679615524	0.000275754913291358	0.00155746807778407	8.03342192399863e-05	7.83369616570877e-05	1.02549572437646	0.305129341816109	0.43361811638837	0.623688146396248	CAPN9,PAK2,RAC1,ARHGEF7,CRK,ITGB3,PAK4,MYLK2,ITGB2,MAPK12	FALSE	Colon_Transverse	0.670101525982606
Interferon type I signaling pathways WP585	6	54	0.0484209678476158	0.0428840725972401	0.0168971743790866	0.0144296385944269	0.000711035346820634	0.000993536899698635	3.84172184359159e-05	6.06927289248487e-05	0.632978927071891	0.52674740428114	0.524733465799682	0.754742549417753	JAK1,RAC1,EIF4B,CRK,IFNAR2,CRKL	FALSE	Colon_Transverse	0.813885073001014
Interleukin-1 Induced Activation of NF-kappa-B WP3656	2	10	0.0284237206376114	0.00930857816553602	0.00627508447930388	0.00246332790200726	-0.000143398208557112	NA	-7.95648714078758e-06	3.50402374120653e-05	-0.22706715845618	0.820371520820917	0.642496426231265	0.924125146061675	TIFA,AJUBA	TRUE	Colon_Transverse	0.948680152663796
Interleukin-11 Signaling Pathway WP2332	2	44	0.0160033418386702	0.00830695163414104	0.0052180232140619	0.00297545413789375	-0.000415776080005437	NA	3.34580388337331e-05	3.51802393582379e-05	0.951046367053739	0.341580838830525	0.462335918043468	0.664993967822771	JAK1,ATF1	FALSE	Colon_Transverse	0.70092997415886
Intraflagellar transport proteins binding to dynein WP4532	3	27	0.0518619432984465	0.0516083157963803	0.0268957677441024	0.0218287375597238	8.58528192173351e-05	0.0015334246895673	-4.3462385700821e-05	4.28713359837203e-05	-1.01378659431852	0.310684593398083	0.438090453324641	0.630120865483436	IFT122,WDR60,DYNLL2	FALSE	Colon_Transverse	0.674640227535819
Iron metabolism in placenta WP2007	3	12	0.208716343598585	0.21961659803227	0.133391333143757	0.110204573129004	0.000550664694075571	0.00200738198915893	3.10961050363474e-05	4.28986675425232e-05	0.724873447538282	0.468529671683272	0.499012778122931	0.717747582153097	STEAP3,ACO1,HEPHL1	TRUE	Colon_Transverse	0.778918795227974
Kennedy pathway from Sphingolipids WP3933	5	13	0.0682872649921444	0.0212554988055635	0.0187550271797084	0.0165649382787988	0.000145801942989806	0.00172362521980452	-7.46714771345794e-06	5.54160026093324e-05	-0.134747137322395	0.892811802824729	0.659664401644293	0.948818447282369	SGPL1,PTDSS2,CHPT1,PEMT,CHKB	FALSE	Colon_Transverse	0.97256999704415
Kit receptor signaling pathway WP304	4	59	0.0346337492657585	0.0122160213344641	0.00755423030052489	0.00689234560558316	-0.000371541634132204	0.00125158098663787	2.92202603806124e-05	4.96544128222012e-05	0.588472579169189	0.556215133908199	0.529010607499496	0.760894512349676	CRK,MAPT,PRKCA,CRKL	FALSE	Colon_Transverse	0.829230153146725
Leptin signaling pathway WP2034	5	76	0.0547372560988182	0.0438812653379866	0.0367737679753501	0.0281316818973945	-0.000146850884810166	0.00150739378503419	7.21637637223281e-05	5.54918229335052e-05	1.30043959465524	0.193450346784207	0.375542572332854	0.540156054322638	JAK1,IL1RN,GSK3B,RAC1,SP1	FALSE	Colon_Transverse	0.565799465594518
Lipid Metabolism Pathway WP3965	3	29	0.1526880203178	0.0918788506047324	0.0242922028589357	0.0275922298753766	-2.1359127884931e-05	0.00229720008350096	1.2241905791157e-05	4.28629789260703e-05	0.285605576137667	0.77518023214604	0.639754429590446	0.920181236114875	PRKAR1B,HILPDA,ACSBG1	FALSE	Colon_Transverse	0.933335495388885
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	6	94	0.0426307390583369	0.0330433694777402	0.0244788029581197	0.0338123582788704	-0.000283585405404966	0.00192182806313724	-9.90236506912179e-05	6.082939346851e-05	-1.62789146898991	0.103547900649548	0.280183137907883	0.402997234960405	HNRNPU,GSK3B,DVL3,TCF7L2,WNT3,CSNK2A1	FALSE	Colon_Transverse	0.437628915149306
Lung fibrosis WP3624	2	63	0.0819685814872391	0.0063609526873793	0.00749636683757357	0.00716263400638603	-0.00261481449370023	NA	3.26166041109898e-05	3.49875863023428e-05	0.932233616492881	0.351215806058095	0.462660987947551	0.66546152726797	EGF,CCL4	TRUE	Colon_Transverse	0.702172442822153
MAPK Signaling Pathway WP382	19	246	0.0732257963427145	0.0785027228000346	0.0269300139885258	0.0434670793344734	0.00020144967719944	0.00169658140112134	0.000163153671100616	0.000107740427692338	1.51432173228897	0.129944259265603	0.324030829505869	0.466064907788004	MKNK1,GNG12,RASGRP3,IL1R1,CACNB4,PAK2,EGF,RAC1,FGF17,DUSP4,PTPN5,NFATC3,CRK,MAPT,PRKCA,RASGRP4,STK4,CRKL,MAPK12	FALSE	Colon_Transverse	0.478780130292996
MECP2 and Associated Rett Syndrome WP3584	4	62	0.0842908542407363	0.0809777765906235	0.0190000830066939	0.0153711894274546	0.00134167193965625	0.00180558123660594	-2.29576829452637e-05	4.95221907838308e-05	-0.46358375067606	0.6429459984785	0.579901109306262	0.83409210613427	PRPF38A,REST,GRID1,SP1	FALSE	Colon_Transverse	0.875513689053995
MET in type 1 papillary renal cell carcinoma WP4205	5	59	0.0305768848568953	0.00797941926119049	0.00968277524957833	0.00939658507895074	-0.000105629365176137	0.00136619276618382	1.70244168127126e-05	5.54483750747004e-05	0.307031843399869	0.758819134517554	0.638401256002964	0.918234919080065	PAK2,RAC1,CRK,PAK4,CRKL	FALSE	Colon_Transverse	0.926160089275852
MFAP5-mediated ovarian cancer cell motility and invasiveness WP3301	2	13	0.0250663978972229	0.0168014781380596	0.00635028612644079	0.00417596328572572	-0.000857517457158683	NA	4.2789845108383e-05	3.50854500419991e-05	1.21958946107749	0.222620543559734	0.397996847774246	0.572452826296458	ITPR3,ITGB3	FALSE	Colon_Transverse	0.594176893615237
MTHFR deficiency WP4288	6	25	0.0780583188539112	0.0360793734802296	0.0313970210613182	0.0258999047424784	-0.000203038023446437	0.00156778475788482	4.75725831497402e-05	6.07708706494956e-05	0.782818851224325	0.433733495891364	0.490473837382683	0.705465724174398	CASP9,HNMT,ALDH7A1,CHPT1,PEMT,DNMT3B	FALSE	Colon_Transverse	0.760956201260566
Mammary gland development pathway - Puberty (Stage 2 of 4) WP2814	2	13	0.0514276846937273	0.0495523031398007	0.00704776385623374	0.00779705442671782	-0.00284384159844547	NA	-3.31508243892174e-05	3.51260844081395e-05	-0.943766575403879	0.345288944528203	0.462335918043468	0.664993967822771	EGF,PGR	FALSE	Colon_Transverse	0.701547133911864
Matrix Metalloproteinases WP129	2	30	0.0155564877046213	0.0022537841832642	0.00256258438982596	0.00192711642761085	0.000773690432115177	NA	-0.00011224971820988	3.5474690146563e-05	-3.16421983521554	0.0015549929279407	0.0389198221884593	0.0559797454058651	MMP16,MMP28	TRUE	Colon_Transverse	0.066418662904164
Mechanoregulation and pathology of YAP/TAZ via Hippo and non-Hippo mechanisms WP4534	7	47	0.0390889302259439	0.0295505359069402	0.0264840361228138	0.0366091378137458	0.000133442659210105	0.00141689351486251	1.83342067840064e-05	6.56416413024013e-05	0.27930756178907	0.780008803658387	0.639754429590446	0.920181236114875	YY1AP1,LIMD1,PAK2,CTNNA1,ITGB3,PAK4,ITGB2	FALSE	Colon_Transverse	0.935027805040557
Melatonin metabolism and effects WP3298	4	37	0.0892845115831334	0.0491235770585899	0.0498966011061937	0.0575907022857382	0.000891392886084965	0.00228681114100657	-5.65687027349652e-05	4.95637051991315e-05	-1.14133320960751	0.253731287274281	0.407492538231368	0.586110810951903	GSK3B,SULT1A1,PRKCA,CYP2D6	FALSE	Colon_Transverse	0.626357429422376
Mesodermal Commitment Pathway WP2857	6	147	0.0886089040208367	0.0569318213350765	0.0402546843090249	0.0240472565742526	-1.92346805115054e-05	0.0015355238319929	4.91359651425252e-05	6.07585741045738e-05	0.808708332390347	0.418682934217314	0.487402577701298	0.701048223647117	POU5F1,BMPR1A,TBX6,WNT3,TWSG1,DNMT3B	FALSE	Colon_Transverse	0.750405150535912
Metabolic reprogramming in colon cancer WP4290	3	42	0.0247869976032246	0.0104124671137466	0.0123430298603099	0.0112903194707517	0.00122902038484395	0.00142090131268375	5.53433966156055e-05	4.28904825126511e-05	1.29034213124745	0.196931894805128	0.375542572332854	0.540156054322638	IDH2,GOT2,PFKL	FALSE	Colon_Transverse	0.566951143145426
Metabolism of Spingolipids in ER and Golgi apparatus WP4142	2	9	0.0670740924385921	0.0563724558311325	0.0260810438607123	0.0300798955955544	0.002045128834698	NA	6.55628201042041e-05	3.49888730656562e-05	1.87381914190766	0.0609553571314643	0.206867508896432	0.297544794133249	ST6GALNAC3,B4GALT1	FALSE	Colon_Transverse	0.348542310241331
Metapathway biotransformation Phase I and II WP702	28	183	0.136464039768774	0.134551285603724	0.0832247916286857	0.122573793760338	0.00516709136630126	0.080176153008886	1.75729856389322e-05	0.000122754991283792	0.143154958141832	0.886167801543826	0.657180423910682	0.945245654980081	AKR7A2,GSTM5,GSTM3,MGST3,SULT1C2,HNMT,CYP27A1,CHST13,UGT2B11,SULT1E1,CYP4V2,GSTA1,GSTA4,CYP2W1,EPHX2,AKR1C1,CYP2C8,GSTO1,GSTO2,NAT10,SULT1A1,GPX4,CYP4F3,CYP4F2,CYP4F11,GSTT2B,GSTT2,CYP2D6	FALSE	Colon_Transverse	0.969796219901438
Methionine De Novo and Salvage Pathway WP3580	2	22	0.214068509267402	0.0802037379049363	0.176338611162276	0.0361049789177721	0.00199307987174789	NA	-2.80159527337728e-05	3.50077924711286e-05	-0.800277616958506	0.423549968453466	0.487402577701298	0.701048223647117	APIP,MRI1	TRUE	Colon_Transverse	0.753991123905957
Methionine metabolism leading to Sulphur Amino Acids and related disorders WP4292	2	11	0.0824748114821452	0.0229856283051911	0.0586970180228873	0.0554427655684551	0.000789722957626575	NA	-2.0446836754993e-05	3.50905002484221e-05	-0.582688665315121	0.560102904924067	0.529010607499496	0.760894512349676	CDO1,ADK	FALSE	Colon_Transverse	0.830480081100961
MicroRNAs in cardiomyocyte hypertrophy WP1544	5	84	0.083199110190068	0.0841393442853892	0.0229059888263172	0.0247664207524654	9.33957991523786e-05	0.00144719965758586	1.55321519281651e-05	5.53711753854246e-05	0.280509702386662	0.779086482723393	0.639754429590446	0.920181236114875	AGT,GSK3B,EGF,CDK7,RAC1	FALSE	Colon_Transverse	0.935027805040557
Microglia Pathogen Phagocytosis Pathway WP3937	2	40	0.0397538592429612	0.00645960175203295	0.0247449395785494	0.00208288691523246	-0.00153698795066075	NA	9.75867259495266e-05	3.52521565454217e-05	2.76824839988975	0.00563584824179792	0.0713480859245585	0.102622454591709	RAC1,ITGB2	FALSE	Colon_Transverse	0.124980237632209
Mitochondrial Gene Expression WP391	2	19	0.0683384403233686	0.0331350582734781	0.044561325461563	0.0354124750180437	-0.00107083305599747	NA	2.83461164265335e-05	3.5029119700375e-05	0.809215780156475	0.418391039663161	0.487402577701298	0.701048223647117	TFB1M,SP1	FALSE	Colon_Transverse	0.750405150535912
Mitochondrial complex I assembly model OXPHOS system WP4324	5	56	0.134525229464119	0.0978659972139403	0.0968803548641985	0.0879328065829692	-0.000148648574549816	0.00182572600026217	6.28041909208258e-05	5.5339693021586e-05	1.13488506154756	0.256423479791457	0.407492538231368	0.586110810951903	NDUFA10,ACAD9,NDUFB2,FOXRED1,NDUFV3	FALSE	Colon_Transverse	0.628228021283
Monoamine GPCRs WP58	3	33	0.0481966900271149	0.030383470338329	0.00979797776855668	0.0105950133075194	0.00211283176876909	0.0014272175436018	-1.1809406110852e-06	4.2791152631902e-05	-0.027597775204699	0.977982956120395	0.688618398789824	0.990463996967578	ADRA2B,CHRM5,ADRA1D	FALSE	Colon_Transverse	0.996026956239774
Monoamine Transport WP727	5	32	0.109279660856878	0.080951236403617	0.0362560592248031	0.0538530251494402	0.000777109106359013	0.001485415556336	0.000107520239572157	5.5336794157114e-05	1.94301533382802	0.0520143056411144	0.189384150302137	0.272397866220554	AGT,IL1R1,SLC6A1,RBL2,ITGB3	FALSE	Colon_Transverse	0.322754235670208
Myometrial Relaxation and Contraction Pathways WP289	21	156	0.0676437643765496	0.0597971223911681	0.0278387202938546	0.0366459839997873	-0.000108403368545935	0.00178978704650824	0.000116523413108337	0.000113677649351718	1.02503362598407	0.305347321673163	0.43361811638837	0.623688146396248	GNB1,GNG12,RGS5,ADCY5,GRK4,RGS14,ITPR3,PRKAR1B,YWHAZ,CREB3,GSTO1,ATF1,SP1,GNG2,GNB5,RGS11,ATP2A3,CRHR1,PRKCA,MYLK2,YWHAB	FALSE	Colon_Transverse	0.670101525982606
NAD+ biosynthetic pathways WP3645	3	22	0.0834593681157472	0.0498834012912135	0.0238801449025133	0.00269012813017633	0.000827921702307807	0.00125424485521382	6.23773321836724e-05	4.28920450731597e-05	1.45428673492432	0.1458668265952	0.328170050860419	0.472018495049637	TNKS2,SIRT3,SIRT4	FALSE	Colon_Transverse	0.500612525334515
NAD+ metabolism WP3644	3	16	0.117092238202284	0.0703266929347339	0.0347545965564908	0.0215174985149304	3.67640878734182e-05	0.00176398287455262	3.7677947782226e-05	4.2945256961699e-05	0.877348290541824	0.380297490328683	0.474061811317704	0.681859731416693	NT5E,SIRT3,SIRT4	FALSE	Colon_Transverse	0.725911438737669
NAD metabolism, sirtuins and aging WP3630	2	11	0.102846480532019	0.0487670331527969	0.0139438174544286	0.0121709051445677	-0.00140190841526335	NA	8.40594151770646e-05	3.50267313901336e-05	2.39986467023705	0.0164011341265609	0.118109899625819	0.169881611456236	ROS1,SIRT3	FALSE	Colon_Transverse	0.205324804122286
NO/cGMP/PKG mediated Neuroprotection WP4008	4	47	0.0858260478523492	0.0768462913600814	0.0561990351670618	0.0705627545223064	0.000728623804968648	0.002575654986789	5.78697701454191e-05	4.95401065797874e-05	1.16813979905789	0.242750378878926	0.407492538231368	0.586110810951903	CASP9,CNGA1,PPID,PDE3A	FALSE	Colon_Transverse	0.615280175703323
NRF2-ARE regulation WP4357	3	23	0.0893824742971695	0.0648294177594563	0.0252073254506867	0.0346699834784152	-4.97723372860026e-06	0.00030479823820969	-0.000106507675865148	4.29903876690033e-05	-2.47747651603388	0.0132315115892866	0.114201874060811	0.164260561208128	GSK3B,GCLC,PRKCA	FALSE	Colon_Transverse	0.184515383133301
NRF2 pathway WP2884	15	146	0.143749144141168	0.126371973742933	0.0813958338497142	0.10686585479667	-0.00156060129746622	0.0520950096817027	6.95622279365843e-05	9.70701340295847e-05	0.716618233115691	0.473609690936692	0.499113590517756	0.71789258415667	GSTM5,GSTM3,MGST3,SLC6A1,SLC39A7,GSTA1,GSTA4,GCLC,SLC2A8,SLC5A11,SLC5A2,CBR1,CBR3,GSTT2,GGT1	FALSE	Colon_Transverse	0.780918210696581
Nanomaterial induced apoptosis WP2507	3	20	0.0645997121985721	0.04544502932077	0.0267673858441245	0.0340891960331974	-0.000370268442002271	0.000233981500422327	1.74494124609551e-05	4.30023299110975e-05	0.405778303106594	0.684905502080277	0.606812658892836	0.872799931854513	CASP9,CASP8,ENDOG	FALSE	Colon_Transverse	0.895416409958591
Nanoparticle triggered autophagic cell death WP2509	5	23	0.135840579678972	0.176687527915433	0.0902489551171454	0.154620546516133	-0.000723328689752614	0.00088456220401958	-7.74876834872434e-07	5.5537864331432e-05	-0.0139522260029341	0.988868095449242	0.688618398789824	0.990463996967578	ATG7,ATG10,TSC1,CHAF1A,MAP1LC3A	FALSE	Colon_Transverse	0.996223122307378
Neural Crest Differentiation WP2064	6	101	0.0623865798070238	0.030911720223316	0.0271162140788032	0.0237707759439654	-0.000403763510956577	0.00148024353178051	-5.31692329332487e-05	6.07144011745054e-05	-0.875726877062159	0.381178530410026	0.474061811317704	0.681859731416693	GSK3B,DVL3,MSX2,NOTCH4,DCT,TBX6	FALSE	Colon_Transverse	0.725944542504959
Nicotine Activity on Dopaminergic Neurons WP1602	3	21	0.0604211148625527	0.0569106224452559	0.00170217361521542	0.00122257644657694	0.00152156154988871	0.00257784181758189	3.21331093049292e-05	4.28355196282035e-05	0.750151033157359	0.453163746431471	0.490473837382683	0.705465724174398	GNB1,GNG2,CHRNA3	FALSE	Colon_Transverse	0.77294718764937
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	6	71	0.0803459248953708	0.0744490261638387	0.052318946003507	0.0663433951028906	3.01043800637901e-05	0.00193927667332396	0.00012805557354082	6.07075783527689e-05	2.10938365547536	0.0349114791419351	0.1674910546443	0.240908258813371	JAK1,SP1,IFI27L2,PRKCA,PLCB1,MAPK12	TRUE	Colon_Transverse	0.274272078316723
Non-small cell lung cancer WP4255	4	66	0.0697889976475391	0.0397925206513088	0.0235439017876984	0.0282711133932446	0.000446400980398115	0.00196021566664799	7.00769673850749e-05	4.94826265985761e-05	1.41619336324987	0.156718898501995	0.344835837799406	0.495989480973348	CASP9,EGF,PRKCA,STK4	FALSE	Colon_Transverse	0.515379064227955
Nonalcoholic fatty liver disease WP4396	10	155	0.140104246951117	0.106395220991906	0.0827633638016119	0.0865102256556868	-2.02895561341606e-05	0.00170948275545619	0.000134662065118984	7.84585265956845e-05	1.71634710670683	0.0860985312976151	0.246280552595981	0.354233957338759	IL6R,COX7A2L,CASP8,NDUFA10,GSK3B,RAC1,MLXIPL,NDUFB2,MLXIP,NDUFV3	FALSE	Colon_Transverse	0.405349922989484
Notch Signaling Pathway WP61	3	61	0.0556922795380168	0.025369028095892	0.0429430863568499	0.0240880675474838	-0.000532058247501113	0.000284687606534001	-0.00011759148961973	4.29574031089404e-05	-2.73739754057098	0.00619274073925596	0.0713480859245585	0.102622454591709	GSK3B,NOTCH4,MAPT	FALSE	Colon_Transverse	0.132045213827361
Notch Signaling WP268	2	45	0.0484302550291802	0.0456358215736369	0.0260991972782589	0.0285763733732932	-0.000691276455273084	NA	-2.8053795620755e-05	3.5046707309167e-05	-0.800468796491394	0.423439235335776	0.487402577701298	0.701048223647117	DVL3,NOTCH4	FALSE	Colon_Transverse	0.753991123905957
Nuclear Receptors Meta-Pathway WP2882	30	319	0.117285971967108	0.11802715209919	0.0613438379826593	0.10044247684445	-0.000233915476269733	0.0256266218867893	0.000175884963325353	0.000136241788560497	1.29097661726052	0.196711785758235	0.375542572332854	0.540156054322638	EDN2,ACADM,GSTM5,GSTM3,MGST3,ABCG8,SLC6A1,SPRY1,POU5F1,SLC39A7,GSTA1,GSTA4,GCLC,SLC2A8,MYOF,SP1,DNAJC15,MFGE8,SLC5A11,SULT1A1,SLC5A2,PSMC5,SLC27A1,SLC27A5,NCOA6,PLTP,CBR1,CBR3,GSTT2,GGT1	FALSE	Colon_Transverse	0.566811204822117
Nucleotide-binding Oligomerization Domain (NOD) pathway WP1433	4	41	0.0634493903561581	0.037580631046898	0.0272449356855503	0.0265017191105192	0.000202745325652973	0.000973249481432929	4.8892339667114e-05	4.95585708010758e-05	0.986556691946666	0.323860010083306	0.453475370012514	0.652249530797148	CASP9,AIM2,CASP8,RAC1	FALSE	Colon_Transverse	0.685247972679466
Nucleotide Metabolism WP404	3	19	0.0459573280109588	0.0299671471685366	0.0216340987392515	0.0314590192449882	0.000557441196483184	0.000411054095390761	-0.000121026827628082	4.28640202923679e-05	-2.82350621342981	0.00475015052037483	0.0713480859245585	0.102622454591709	RRM2,DHFR,RRM2B	TRUE	Colon_Transverse	0.117158563207752
One Carbon Metabolism WP241	6	30	0.119809011942838	0.080692177985076	0.0700145609686658	0.0600310577370102	-0.000505279416431325	0.00208275588522387	-1.99689775683734e-05	6.07347274419269e-05	-0.328790107561893	0.74231434078625	0.638401256002964	0.918234919080065	ATIC,DHFR,MTHFS,SHMT1,DNMT3B,FTCD	FALSE	Colon_Transverse	0.923352990703257
One carbon metabolism and related pathways WP3940	10	52	0.0768366050270117	0.0382977855208048	0.0253565051582365	0.0253224045753796	0.00308634935078961	0.0205410054036575	-0.000115848277291689	7.7376684119354e-05	-1.49719878294335	0.134341541970704	0.32488236023167	0.467289694299228	GPX7,GPX1,CDO1,GCLC,DNM1,CHPT1,PEMT,SHMT1,GPX4,CHKB	FALSE	Colon_Transverse	0.486840785321465
Ovarian Infertility Genes WP34	2	32	0.219086493456884	0.286657664343975	0.166577970889361	0.233406836821154	0.00212156333669108	NA	-7.49879397092391e-05	3.51341030658264e-05	-2.13433482473549	0.0328153825282023	0.164266837500706	0.236270754203057	ZP3,PGR	TRUE	Colon_Transverse	0.26845257241512
Oxidation by Cytochrome P450 WP43	8	61	0.157688568320299	0.15764442577825	0.114379544792157	0.168169631679299	0.0191828120520898	0.145808826090865	-3.46528908987669e-05	6.58138217794502e-05	-0.526529077963179	0.598520654073184	0.544739511826421	0.78351794715035	CYP27A1,CYP4V2,CYP2W1,CYP2C8,CYP4F3,CYP4F2,CYP4F11,CYP2D6	FALSE	Colon_Transverse	0.853369612472767
Oxidative Damage WP3941	2	40	0.0659511683974605	0.0722667762341545	0.0345629669203683	0.0441963986178959	0.00107454651197129	NA	-8.24968481978927e-06	3.50736420315343e-05	-0.235210384264402	0.814045446592978	0.642496426231265	0.924125146061675	CASP9,TDP2	FALSE	Colon_Transverse	0.945967988264755
Oxidative Stress WP408	5	33	0.159709575649117	0.167421132836304	0.0835104456204624	0.160859416557846	2.89305643748201e-05	0.00171316559908121	3.80175570575653e-05	5.54610801646098e-05	0.685481727812158	0.493039987033973	0.503659609788323	0.72443128312976	GPX1,GCLC,CAT,SP1,GSTT2	FALSE	Colon_Transverse	0.793715127689858
Oxidative phosphorylation WP623	3	60	0.126444631916724	0.137270561113088	0.102755316661041	0.108280496367522	-0.0013177080203582	0.00267019710017541	5.11548441855071e-05	4.30965977240971e-05	1.18698103532438	0.235235101110903	0.407492538231368	0.586110810951903	NDUFA10,NDUFB2,NDUFV3	FALSE	Colon_Transverse	0.608334905455035
PDGFR-beta pathway WP3972	2	29	0.028902387468097	0.0265489569049459	0.00728040017965267	5.88126624294086e-05	0.00487242338533343	NA	4.84767062751105e-05	3.5023043762792e-05	1.38413744400512	0.166316373494786	0.350383844208458	0.503969373193435	JAK1,PRKCA	FALSE	Colon_Transverse	0.534184270554197
PDGF Pathway WP2526	2	39	0.0226578355237573	0.0177178268543173	0.01529705156421	0.0112784444504286	0.00124528847576454	NA	7.06894030560364e-05	3.51587483540613e-05	2.01057791773952	0.0443700584532065	0.176652753920215	0.254085852237806	JAK1,RAC1	FALSE	Colon_Transverse	0.303472591212099
PI3K-Akt Signaling Pathway WP4172	29	340	0.078873809194169	0.0667376325125038	0.0297869839128897	0.0380815601535434	2.13877513188129e-05	0.0017187465271609	0.000315014339664239	0.000133646462266935	2.3570720415708	0.0184196730122738	0.118974157668693	0.171124704114028	GNB1,CASP9,JAK1,GNG12,PKN2,IL6R,G6PC2,EIF4E2,GSK3B,EGF,GHR,PPP2R5D,COL9A1,RAC1,EPO,FGF17,CREB3,TSC1,PIK3AP1,PPP2R2D,RPS6KB2,EIF4B,GNG2,GNB5,RBL2,ITGB3,PRKCA,CREB3L3,IFNAR2	FALSE	Colon_Transverse	0.209920756226086
PI3K/AKT/mTOR - VitD3 Signalling WP4141	2	22	0.0366679793308183	0.0279063463439711	0.0340964519805796	0.0439490786244281	-0.000972057026018309	NA	-8.17087732863155e-05	3.5041577207013e-05	-2.33176642716763	0.0197129821058562	0.119457199011784	0.17181947942096	GSK3B,TSC1	FALSE	Colon_Transverse	0.214738601463325
PPAR Alpha Pathway WP2878	3	26	0.0594467974676328	0.0411589049103206	0.0103636762165228	0.0124269293839135	-0.000167158690286249	0.000530103823760961	-7.59355267937304e-05	4.29028641118795e-05	-1.76994073392654	0.0767370141637619	0.241834535565928	0.347839095095881	ACADM,SLC27A1,PLTP	TRUE	Colon_Transverse	0.383888326801059
PPAR signaling pathway WP3942	9	67	0.0715365645469143	0.0341754480452467	0.0304903454340167	0.0329626152922567	0.000272542996463143	0.00153824590935601	-0.00016738066246093	7.42494297457253e-05	-2.25430232978411	0.0241771548727245	0.134473004383574	0.193417238981796	ACADM,CYP27A1,FABP2,ACSL5,FADS2,ACSBG1,SLC27A1,SLC27A5,PLTP	FALSE	Colon_Transverse	0.23370003117035
Pancreatic adenocarcinoma pathway WP4263	7	89	0.0468228489296378	0.0393226441840961	0.0185552391787217	0.0221339009161667	-0.000248118887605469	0.00177024438348783	4.04919010833724e-05	6.56006591759397e-05	0.617248387318394	0.537070904322311	0.529010607499496	0.760894512349676	CASP9,JAK1,PAK2,EGF,RAC1,RPS6KB2,PAK4	FALSE	Colon_Transverse	0.819713749151981
Parkin-Ubiquitin Proteasomal System pathway WP2359	5	70	0.0925355666794154	0.107847769152339	0.0271479662674349	0.0483405610842017	-0.000212492683473101	0.00138665830607833	-1.37982440730139e-05	5.54545678947187e-05	-0.248820694071768	0.803499482881607	0.642496426231265	0.924125146061675	CASP8,PSMD13,PSMC3,PSMC5,TUBA8	FALSE	Colon_Transverse	0.941689996781458
Parkinsons Disease Pathway WP2371	3	38	0.125917544411164	0.0604696360245868	0.0767112463918578	0.0493666821241095	-0.000150147872685856	0.000351305944340096	-6.64906540623482e-05	4.29363737127312e-05	-1.54858569350101	0.121481347258846	0.316182547671299	0.454776448738903	CASP9,UBA7,MAPK12	FALSE	Colon_Transverse	0.466728709177474
Pathogenic Escherichia coli infection WP2272	4	55	0.108734164675962	0.103832235313267	0.0216521592072009	0.0195968677990008	0.000715879645487712	0.00163474956991481	2.91374868583383e-05	4.95597300681644e-05	0.58792666582854	0.556581517001013	0.529010607499496	0.760894512349676	ARPC5,YWHAZ,PRKCA,TUBA8	FALSE	Colon_Transverse	0.829230153146725
