path	ngenes_tscore	ngenes_path	mean_dev_geno	sd_dev_geno	mean_test_dev_geno	sd_test_dev_geno	mean_gene_corr	sd_gene_corr	CAD_HARD_beta	CAD_HARD_se_beta	CAD_HARD_z_t	CAD_HARD_pval	CAD_HARD_qval	CAD_HARD_BHcorr	genes_path	improvement_sign	tissue	CAD_HARD_BHcorr_overall
Phospholipid metabolism	40	212	0.0912295663766385	0.0871012068398723	0.0447849232897888	0.0685731555173231	-0.000710747173977603	0.0151162774081643	0.00014898135747987	0.000159113911534131	0.936318867680607	0.34910903656698	0.569554813562742	0.761043421227813	SLC44A3,ACP6,ETNK2,PLEKHA6,LPIN1,LCLAT1,GPAT2,OSBPL10,GPD1L,MGLL,PLD1,RUFY1,MBOAT1,ACHE,DDHD2,CPNE3,SLC44A1,INPP5E,PNPLA7,PIP4K2A,PLEKHA1,PTDSS2,PLA2G16,STARD10,GDPD5,MTMR2,PLBD1,ETNK1,CHPT1,MTMR6,ABHD4,PLA2G15,PIP4K2B,PLA2G4C,CPNE1,LPIN3,PI4KA,MTMR3,PLA2G6,CHKB	FALSE	Artery_Aorta	0.758757212423031
Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	2	3	0.153033444804135	0.199796823334025	0.056040958518105	0.0776141859621358	-0.00195845099680623	NA	-3.16728686248677e-06	3.51252012817029e-05	-0.0901713512496408	0.928151049953945	0.730297818139533	0.975829431684528	CCNA2,CCNA1	FALSE	Artery_Aorta	0.982970281654958
Pink/Parkin Mediated Mitophagy	5	22	0.0521056136302454	0.0223646089020097	0.0299465828203609	0.0185075972829616	0.000509632776278094	0.00188964830421693	9.51394495213481e-05	5.52802742599599e-05	1.72103794337103	0.085243938855253	0.340029665685137	0.454350194098499	MFN1,TOMM7,MAP1LC3B,UBA52,MAP1LC3A	TRUE	Artery_Aorta	0.457609342195005
Plasma lipoprotein assembly	3	19	0.0704379927299658	0.0630640608409248	0.0116769676578879	0.0127367705463508	-9.93238320197879e-05	0.00261797695052511	-0.000165998314110646	4.30088637221032e-05	-3.85963031209624	0.000113558688648706	0.00754957350544082	0.0100877968416267	MTTP,BMP1,ZDHHC8	FALSE	Artery_Aorta	0.0186318837521077
Plasma lipoprotein assembly, remodeling, and clearance	16	71	0.0864808729604847	0.0614204766007896	0.0286031320215922	0.0576652211310567	-0.000223084508557821	0.00167577713861174	1.35865244639759e-05	9.91786570711386e-05	0.136990405649782	0.891038378796362	0.719257185765935	0.961076855753229	SOAT1,NCEH1,MTTP,MYLIP,BMP1,CUBN,NR1H3,SOAT2,NPC2,LMF1,CETP,MBTPS1,LIPG,LSR,PLTP,ZDHHC8	FALSE	Artery_Aorta	0.972466026312136
Plasma lipoprotein clearance	8	33	0.0807418566094338	0.0724512608693951	0.0467606537793481	0.0789943103004086	-0.000170723104323936	0.0016416710190835	8.6932954288612e-05	7.00966477989588e-05	1.24018704201006	0.214906220090195	0.474925051948846	0.634598422759412	SOAT1,NCEH1,MYLIP,CUBN,NR1H3,SOAT2,NPC2,LSR	FALSE	Artery_Aorta	0.645074337618282
Plasma lipoprotein remodeling	5	32	0.105289027260477	0.0476558768910387	0.00970679582740535	0.0121614180459807	-0.000495015449768239	0.00128168420657905	9.22940340048338e-05	5.5446617068722e-05	1.66455662913469	0.0960012442554266	0.358753680762552	0.479369363727669	LMF1,CETP,MBTPS1,LIPG,PLTP	FALSE	Artery_Aorta	0.482058264441466
Platelet Adhesion to exposed collagen	7	13	0.0585142800870605	0.0310873416010852	0.0198854126891182	0.0185548072790271	0.027906881186994	0.132366851051886	-2.61964803482448e-05	6.06765731446981e-05	-0.431739615316984	0.665930671508167	0.669101203347093	0.894058055198622	FCER1G,ITGA1,ITGA2,FYN,LYN,ITGB1,GP1BA	FALSE	Artery_Aorta	0.915249747772637
Platelet Aggregation (Plug Formation)	6	37	0.0579685687431566	0.0483837240837198	0.0279009843590612	0.0237538464083946	0.000410397026458409	0.00216569386529864	5.2639458664242e-05	6.06742310284973e-05	0.867575208979879	0.38562692289159	0.585404515367574	0.782221911866031	ADRA2B,APBB1IP,BCAR1,CRK,GP1BA,ITGB3	FALSE	Artery_Aorta	0.785356545997007
Platelet activation, signaling and aggregation	42	259	0.0810939072135979	0.0670912833321026	0.0440316764727109	0.0591386418136989	0.000972941162420142	0.0258559657315419	-5.50447055700538e-05	0.000157613728812782	-0.3492380136215	0.726910629921863	0.693678186078038	0.926898004182663	FCER1G,QSOX1,ADRA2B,DGKD,CLEC3B,MANF,TEX264,MGLL,P2RY12,DGKQ,WDR1,ANXA5,F2R,PCYOX1L,SPARC,ITPR3,CD109,FYN,DAGLB,SERPINE1,RARRES2,CLU,LYN,YWHAZ,GNAQ,APBB1IP,PSAP,VCL,CHID1,CTSW,ENDOD1,GNB3,GNB5,PRKCB,BCAR1,CRK,GP1BA,ITGB3,GNGT2,PRKCA,ABHD12,TIMP3	FALSE	Artery_Aorta	0.935425827082231
Platelet calcium homeostasis	4	28	0.0528905175217943	0.0275457851181547	0.0211758694114271	0.026987410305741	0.000943702818148533	0.00162063404376475	-3.22190744829742e-05	4.94306630149863e-05	-0.651803405372209	0.514528004554754	0.634328707980637	0.847594785627113	SLC8A1,ITPR3,P2RX4,P2RX1	FALSE	Artery_Aorta	0.856729573158935
Platelet degranulation	19	128	0.0881989456449584	0.0758503567939067	0.0516244493925915	0.0756096085816075	0.00441860235369906	0.0578992730178612	-4.51812141400572e-05	0.000104031825280447	-0.434301849633596	0.664069260874472	0.668690065759392	0.893508690064857	QSOX1,CLEC3B,MANF,TEX264,WDR1,ANXA5,PCYOX1L,SPARC,CD109,SERPINE1,RARRES2,CLU,PSAP,VCL,CHID1,CTSW,ENDOD1,ITGB3,TIMP3	FALSE	Artery_Aorta	0.914637646092489
Platelet homeostasis	12	89	0.060055875889422	0.0446259690122361	0.0286378187535679	0.0389662731604172	5.0000631413872e-05	0.00192657608633993	-4.92179904648678e-06	8.58855184670313e-05	-0.0573065067817702	0.954301037210845	0.737249258375015	0.985117998356766	PAFAH2,SLC8A1,PDE5A,GUCY1A3,ITPR3,PPP2R1B,GNB3,P2RX4,GNB5,P2RX1,NOS2,GNGT2	FALSE	Artery_Aorta	0.989381635186869
Polo-like kinase mediated events	4	16	0.112518413684353	0.100747956272399	0.0673142864265969	0.0836983518962739	-0.00231317180974703	0.00107643295045231	-3.94830260327012e-05	4.97328600177934e-05	-0.793902180943846	0.427252379936221	0.606726478685873	0.810712479454333	LIN9,CDC25A,LIN52,LIN37	FALSE	Artery_Aorta	0.809134412706078
Positive epigenetic regulation of rRNA expression	14	76	0.075787187521233	0.0454975012052986	0.0421229190538502	0.0452126436946928	0.000180231172036458	0.00190444825160519	-0.000276068280762581	9.25516032971587e-05	-2.98285789686645	0.00285570549561905	0.0670066329648985	0.0895347664214678	H3F3A,TAF1B,POLR1A,POLR1B,GSK3B,ZNRD1,H2AFV,POLR1E,ERCC6,POLR2L,POLR1D,TAF1C,MYBBP1A,CHD3	TRUE	Artery_Aorta	0.106048915195335
Post-chaperonin tubulin folding pathway	2	22	0.075141465601343	0.00133380392755324	0.0162435300877041	0.0147882497951651	-0.00206790410384605	NA	-5.08086459665805e-05	3.51106033225893e-05	-1.4471026173991	0.147868185077299	0.412469656026538	0.551145053469934	TBCE,TBCA	TRUE	Artery_Aorta	0.567572310564675
Post-translational modification: synthesis of GPI-anchored proteins	17	94	0.119354236033316	0.0677794525679229	0.0677588016323525	0.0653981691154364	0.00712377921784023	0.0849507329955583	5.71434954647019e-05	9.68014120658752e-05	0.590316755150376	0.554978308338022	0.654024302214193	0.873912186624672	PIGK,NTNG1,LYPD6B,PIGX,PIGZ,GPLD1,MDGA1,CD109,VNN1,VNN3,VNN2,RAET1G,LY6K,CNTN5,PIGB,PIGN,PIGP	FALSE	Artery_Aorta	0.875250459921121
Post-translational protein modification	236	1354	0.0881491264029958	0.0821612202056083	0.0453704282029068	0.0741638009057013	-2.72938725051847e-05	0.0151465335679703	-0.000120226128174647	0.000382125968132486	-0.31462433386093	0.753046901047992	0.697329405897487	0.93177679153882	CAPZB,OTUD3,MUL1,MAN1C1,FPGT,PIGK,RWDD3,NTNG1,ADAMTSL4,SERPINC1,QSOX1,EDEM3,HIST3H2A,B3GALNT2,CHML,MATN3,MCFD2,SPTBN1,GFPT1,NAGK,INO80B,MOGS,GGCX,LMAN2L,UGGT1,THSD7B,LYPD6B,STAM2,GALNT5,DYNC1I2,UBE2E3,BARD1,B3GNT7,UBE2F,ASB1,NEU4,SUMF1,RAD18,DYNC1LI1,CDC25A,USP4,NICN1,RNF123,RFT1,ADAMTS9,ST3GAL6,SEC22A,RPN1,RAB7A,RAB6B,A4GNT,HLTF,COMMD2,RNF168,PIGX,PIGZ,TMEM129,DCAF16,KLHL5,UBE2K,UCHL1,SRD5A3,UBA6,AFP,NUP54,SPARCL1,DMP1,UBE2D3,CCNA2,KLHL2,SEMA5A,FBXL7,ERCC8,GCNT4,ARSB,ADAMTS19,RAB24,LMAN2,CANX,RIPK1,GCNT6,GPLD1,HIST1H2AG,HLA-A,HLA-B,C4A,PSMB9,MDGA1,SLC17A5,CD109,MANEA,VNN1,VNN3,VNN2,RAET1G,PSMB1,C1GALT1,NUPL2,NOD1,YKT6,IGFBP3,SUMF2,DYNC1I1,MUC3A,LAMB1,AGBL3,SSPO,NUB1,WRN,ANK1,RAB2A,SBSPON,RAD21,TRAPPC9,LY6K,B4GALT1,VCP,SMC5,GALNT12,TTLL11,PSMB7,ST6GALNAC4,ADAMTS13,SEC16A,ASB13,STAM,TNKS2,SMC3,METTL10,PSMD13,MUC6,GALNT18,USP47,PRMT3,CD59,GANAB,STX5,PRSS23,RAB38,CNTN5,TRAPPC4,USP2,NFRKB,GALNT8,COPS7A,PEX5,PHC1,KLHL42,OS9,USP15,NUP107,USP44,HSP90B1,USP30,SUDS3,CCNA1,COG6,DNAJC3,UGGT2,F10,PROZ,RAB2B,TRAPPC6B,SPTB,RAB15,FUT8,DCAF4,TTLL5,POMT2,ANKRD9,NUDT14,BTBD6,SPTBN5,PIGB,PIAS1,THSD4,COMMD4,PSMA4,ADAMTS7,ADAMTSL3,RAB40C,RPS2,ALG1,PMM2,DCUN1D3,DCTN5,INO80E,B3GNT9,MBTPS1,TRAPPC2L,HIC1,CHD3,FBXW10,USP22,SUZ12,RHOT1,PSMD11,PEX12,PCGF2,PSMB3,NSF,PSMC5,ARSG,SUMO2,NUP85,ST6GALNAC2,CBX8,FN3KRP,USP14,RAB31,NAPG,SEH1L,B4GALT6,TPGS2,RNF152,PIGN,FBXO15,B3GNT3,UBA52,PSMD8,FBXO27,B3GNT8,HIF3A,JOSD2,PSMF1,MAVS,PCNA,NAPB,COMMD7,EDEM2,ACTR5,NEURL2,PIGP,UBE2G2,TTLL12,ARSA	FALSE	Artery_Aorta	0.938983122227786
Post-translational protein phosphorylation	13	107	0.109360255212586	0.0848067766293022	0.0574217329936868	0.0743577831360764	-0.000359283026162154	0.00503891988938062	-0.000195894257308039	8.96659568395833e-05	-2.18471161422504	0.0289099980794234	0.187510782687962	0.250553316688336	SERPINC1,QSOX1,MATN3,AFP,SPARCL1,DMP1,C4A,IGFBP3,LAMB1,PRSS23,HSP90B1,DNAJC3,MBTPS1	FALSE	Artery_Aorta	0.304415195646111
Potassium Channels	10	99	0.116430918924605	0.0901255081820315	0.0601558846340249	0.0638465030190704	0.00723049447974887	0.0469219513873403	0.000175732021641894	7.60276318239869e-05	2.31142306324541	0.0208094982615024	0.161178711490404	0.215368205308364	KCNS3,KCNJ3,KCNH2,KCNB2,KCNQ3,KCNJ11,ABCC8,GNB3,GNGT2,KCNK6	FALSE	Artery_Aorta	0.263205526905305
Pre-NOTCH Expression and Processing	6	59	0.0783816568440318	0.0747045579076666	0.048493202288322	0.0733627842395534	-0.000279112458187135	0.00158632852510302	1.04916301055302e-05	6.08510115646119e-05	0.172415048423478	0.863111242403259	0.715004707738519	0.955394662662037	AGO4,MOV10,ST3GAL6,POGLUT1,NOTCH4,B4GALT1	FALSE	Artery_Aorta	0.965721050923274
Pre-NOTCH Processing in Golgi	3	18	0.0694477748336032	0.0322046741546001	0.025033023496666	0.0342304556513671	0.000721628518776377	0.00101689890169039	-5.1663138328147e-05	4.28494471905152e-05	-1.2056897280015	0.227937147160004	0.484916694289294	0.647949330326839	ST3GAL6,NOTCH4,B4GALT1	FALSE	Artery_Aorta	0.655273913976387
Pre-NOTCH Processing in the Endoplasmic Reticulum	2	6	0.161747452921047	0.0785002625382947	0.127561768629964	0.0893861702454682	-0.00042047015098322	NA	1.10551150015572e-05	3.5086353204651e-05	0.315083044882868	0.752698601581174	0.697329405897487	0.93177679153882	POGLUT1,NOTCH4	FALSE	Artery_Aorta	0.938983122227786
Pre-NOTCH Transcription and Translation	3	43	0.0503101602106254	0.0485603036151795	0.0298163363300676	0.0306523418870763	-0.000548160778737799	0.00150253445520764	1.94432501613347e-05	4.30303484367615e-05	0.45184970300459	0.651377260648849	0.667826477797538	0.892354757341667	AGO4,MOV10,NOTCH4	FALSE	Artery_Aorta	0.912197131774039
Prefoldin mediated transfer of substrate  to CCT/TriC	4	27	0.0660567383723531	0.0352064395026083	0.0328891912447221	0.0268288304910356	-0.000744917767309885	0.00264793862603068	-0.000117699689474903	4.962477237903e-05	-2.3717930346546	0.0177020033821141	0.14915019239395	0.199295607715506	CCT5,PFDN1,CCT6B,CCT8	TRUE	Artery_Aorta	0.249981880398798
Pregnenolone biosynthesis	2	12	0.0736549687054601	0.0585677365594691	0.0167767279993459	0.0190183255120745	-0.000528381205597656	NA	-3.8286992618624e-05	3.50994212874125e-05	-1.09081549536415	0.27535407675482	0.51566209290261	0.689031562959244	FDX1,TSPO	TRUE	Artery_Aorta	0.695242078521403
Presynaptic nicotinic acetylcholine receptors	2	12	0.149253912092008	0.0746184791037758	0.0645431344703457	0.052498124667615	8.67217000619236e-05	NA	-1.66512423054262e-05	3.51249460352163e-05	-0.474057448763953	0.635458940894725	0.667826477797538	0.892354757341667	CHRNA5,CHRNE	FALSE	Artery_Aorta	0.906326913365542
Presynaptic phase of homologous DNA pairing and strand exchange	15	39	0.0976478607416702	0.0746124171813466	0.0577614454994214	0.0662440249661957	4.27116266182834e-05	0.00177529111681202	9.16013989796724e-05	9.59487321386667e-05	0.954691082809604	0.339733940648752	0.562309205840952	0.751361785750145	RPA2,BARD1,ATR,RFC4,RAD17,RPA3,HUS1,XRCC2,WRN,NBN,DNA2,RHNO1,BRCA2,RMI2,TOP3A	FALSE	Artery_Aorta	0.752702941422622
Processing of Capped Intron-Containing Pre-mRNA	38	243	0.108649614374789	0.135563458056973	0.0739496006120779	0.126009350554517	4.05374072040503e-05	0.00175946509358729	-0.000138057673517911	0.000152570807285439	-0.904876076716456	0.365531042267652	0.577452388289059	0.77159621991548	SRSF10,DNAJC8,PPIE,GCFC2,USP39,POLR2D,PPIL3,NUP54,PPWD1,HNRNPH1,SNRPC,NUPL2,LSM5,CPSF1,PRPF4,GLE1,POLR2L,SF3B2,CWC15,ZCRB1,NUP107,SNRPF,CPSF2,SNRPN,SNRNP25,SF3B3,CWC25,EFTUD2,DDX42,NUP85,SEH1L,SNRPD1,TXNL4A,XAB2,ELAVL1,U2AF1L4,U2AF1,THOC5	FALSE	Artery_Aorta	0.772313773220157
Processing of Capped Intronless Pre-mRNA	3	28	0.152491532494617	0.173434510882965	0.0979942061175581	0.112449166665986	5.5952614618693e-05	0.00110599680339467	-1.62430885718669e-05	4.29804593415679e-05	-0.37791798460743	0.705491521747286	0.680574904455657	0.909389300827441	CPSF1,SNRPF,CPSF2	FALSE	Artery_Aorta	0.92745749547689
Processing of DNA double-strand break ends	21	81	0.0916270279819778	0.0869728615116706	0.0508592011082249	0.0705718591152552	-8.17929066976217e-05	0.00177758292315094	0.000203897786168367	0.000113737878583554	1.79269904369265	0.0730210595289144	0.307625072804447	0.411050933619687	RPA2,BARD1,ATR,RFC4,RNF168,RNF4,CCNA2,RAD17,RPA3,HUS1,WRN,NBN,DNA2,RHNO1,CCNA1,TIPIN,RMI2,TOP3A,SUMO2,SIRT6,UBA52	TRUE	Artery_Aorta	0.432531408045478
Processing of Intronless Pre-mRNAs	2	19	0.200032203493557	0.215866548441971	0.132588839878294	0.134569305777777	-0.000767451806666986	NA	-3.16038461225204e-06	3.50863326077711e-05	-0.0900745212553809	0.9282279959926	0.730297818139533	0.975829431684528	CPSF1,CPSF2	FALSE	Artery_Aorta	0.982970281654958
Processing of SMDT1	2	16	0.122357785103542	0.151723204111645	0.105911260117834	0.14712283009494	0.00183054679778877	NA	-7.72067309921206e-08	3.50236734714628e-05	-0.0022044155663748	0.998241132278517	0.747070437936758	0.998241132278517	SPG7,SMDT1	FALSE	Artery_Aorta	0.999241311584685
Prolonged ERK activation events	3	11	0.0305375061121128	0.0173058705206303	0.0185665857758292	0.0165521516653331	-0.000738899478774132	0.000967374638869339	-7.81279448781516e-06	4.29980878258002e-05	-0.181700975156557	0.855817400648428	0.715004707738519	0.955394662662037	CRK,YWHAB,CRKL	FALSE	Artery_Aorta	0.963050811229341
Propionyl-CoA catabolism	3	5	0.0552653738763548	0.0164259104765359	0.0184514645484696	0.0147907952942109	-0.000730893451481448	0.000698107366822234	0.000142215585581343	4.30379481345083e-05	3.30442299751074	0.000951721163478551	0.0346798011755814	0.0463394108972049	MCEE,PCCB,MUT	FALSE	Artery_Aorta	0.0618973804917352
Prostacyclin signalling through prostacyclin receptor	3	19	0.0308746219542106	0.013767373715715	0.00432663584712907	0.00425163675911041	0.000998791470857709	0.0039008548376935	1.67885109811837e-05	4.30118146794485e-05	0.39032324272534	0.696297538429286	0.676604680823419	0.904084258179803	GNB3,GNB5,GNGT2	FALSE	Artery_Aorta	0.924039879188304
Protein folding	15	101	0.0995249135905095	0.135624655839425	0.0601536647664502	0.130900586294168	0.000157688688480335	0.00202387881851565	-0.000233184160920497	9.5951230695858e-05	-2.43023626929428	0.0150889829496597	0.136595296474498	0.182519661456829	TBCE,CCT5,TBCA,PFDN1,SKIV2L,AP3M1,GNB3,GNB5,RGS11,GNAO1,FBXW10,CCT6B,GNGT2,NOP56,CCT8	TRUE	Artery_Aorta	0.229617170552663
Protein methylation	4	17	0.0371338739821858	0.0258838823056513	0.0078214230744005	0.00558853404392442	0.000445770921201437	0.00124602532848983	1.55202124323288e-05	4.95133744433581e-05	0.313454952461047	0.753935040096758	0.697329405897487	0.93177679153882	VCP,METTL10,PRMT3,RPS2	FALSE	Artery_Aorta	0.938983122227786
Protein ubiquitination	16	77	0.100512017689568	0.16933965396244	0.0693406649363378	0.174898748565906	0.00185590151604813	0.019564426878309	-0.000102880193348996	9.78077589779386e-05	-1.05186126769556	0.29286320450015	0.534646426444002	0.714398572075882	UBE2E3,RAD18,HLTF,TMEM129,UBE2K,UBA6,UBE2D3,HLA-A,HLA-B,VCP,PEX5,PEX12,RNF152,UBA52,PCNA,UBE2G2	FALSE	Artery_Aorta	0.71332400925374
Protein-protein interactions at synapses	10	88	0.0514732166250326	0.0464518442934568	0.0233038537887188	0.034116882661415	7.15754564652605e-05	0.00250361491476275	-1.20521255469678e-05	7.82743979099348e-05	-0.15397276592067	0.877631209133029	0.715906818984193	0.956600070486513	DLG1,PDLIM5,FLOT1,LIN7C,RTN3,NRXN2,PPFIA1,NTRK3,GRIN2A,EPB41L1	FALSE	Artery_Aorta	0.969289508768367
Proton/oligopeptide cotransporters	2	4	0.0660928846180081	0.0516416570137182	0.0465553491437955	0.0409656578155712	0.00218401027737989	NA	-1.63958233319546e-05	3.49793058215191e-05	-0.468729237098467	0.639263185880949	0.667826477797538	0.892354757341667	SLC15A2,SLC15A4	FALSE	Artery_Aorta	0.908601510377963
Purine catabolism	7	18	0.0653299321094953	0.0671697963871043	0.0321400160582522	0.0504614664557648	-0.000740499525479098	0.0013670351352941	0.000126469871110362	6.57495772615639e-05	1.92350850572379	0.0544162193226095	0.258892016564866	0.345933457716952	GPX1,NUDT9,NUDT18,NT5C2,PNP,NT5C,ITPA	FALSE	Artery_Aorta	0.383467695255479
Purine ribonucleoside monophosphate biosynthesis	2	12	0.0532588600596634	0.00835462157435656	0.0246140977764399	0.00305820585508661	0.00262365608115565	NA	4.85242303185831e-05	3.49731263653785e-05	1.38747190661855	0.165297911841591	0.44252152304186	0.591300583970256	ATIC,ADSSL1	FALSE	Artery_Aorta	0.597332874341659
Purine salvage	6	13	0.0835229673105531	0.0855120837120961	0.0530526944023029	0.0953860845230579	-0.000139364634175991	0.00171764241213526	2.02386419114916e-06	6.07608495495662e-05	0.0333086881791897	0.973428425440472	0.73749477560372	0.985446060322454	GMPR,ADK,AMPD3,PNP,ADAL,APRT	FALSE	Artery_Aorta	0.992216639181594
Pyrimidine catabolism	3	12	0.0654016024875018	0.0316718320835145	0.0178865411741584	0.00424423914399401	-0.000672294232329621	0.00152296070593829	3.72569132220092e-05	4.2894445988998e-05	0.868571964574743	0.385081294381092	0.585404515367574	0.782221911866031	NT5C3A,NT5C,UPB1	TRUE	Artery_Aorta	0.784949988817477
Pyrophosphate hydrolysis	2	2	0.1042509014363	0.0420156225758998	0.0706414684841924	0.0751501092868385	0.00208481937243311	NA	-1.19287738920213e-05	3.50740758315755e-05	-0.340102300893197	0.733779489091925	0.695191694346308	0.928920365302457	PPA2,PPA1	FALSE	Artery_Aorta	0.935880501841464
Pyruvate metabolism	8	30	0.152724423221155	0.205525210074878	0.0968827928912901	0.199570783833181	0.000730147944775463	0.00221498969216375	-0.000101534236093929	6.99611173439614e-05	-1.45129523296117	0.14669766815039	0.410640373002173	0.548700751748475	PDK1,PDHB,GLO1,PDK4,LDHC,GSTZ1,HAGH,PDK2	FALSE	Artery_Aorta	0.564867898416942
Pyruvate metabolism and Citric Acid (TCA) cycle	11	54	0.133955402270827	0.176048919406467	0.0848084542181475	0.168934794022058	0.000454951060497206	0.0020568690116963	-0.000180259777330349	8.21194849446827e-05	-2.19509142625256	0.0281570401166263	0.184124026710053	0.246027907904292	PDK1,PDHB,SUCLG2,GLO1,PDK4,ADHFE1,LDHC,ME3,GSTZ1,HAGH,PDK2	TRUE	Artery_Aorta	0.300697195280989
RA biosynthesis pathway	6	22	0.219618188127942	0.159512229542845	0.147491018824076	0.105808395220201	0.0471692854879345	0.136728593142371	-9.01087482304438e-05	5.44480970571685e-05	-1.65494761250945	0.0979351250076254	0.358753680762552	0.479369363727669	ADH4,ADH1A,ADH1C,ALDH8A1,DHRS4,RDH13	FALSE	Artery_Aorta	0.484676383211147
RAB GEFs exchange GTP for GDP on RABs	17	90	0.0661258681683968	0.0326776458323035	0.0243195630880798	0.0273640907797935	2.89146075241706e-05	0.00165333993514622	0.000151728309554951	0.000102236070398041	1.48409762781589	0.137783022463806	0.408410626428016	0.545721347622905	CHML,TRAPPC12,ALS2CL,RAB7A,RAB6B,TRAPPC9,DENND5A,MADD,RAB38,TRAPPC4,RAB3IP,TRAPPC6B,RIN3,TRAPPC2L,RAB31,ANKRD27,HPS4	FALSE	Artery_Aorta	0.555002844971302
RAB geranylgeranylation	10	65	0.0646376116007398	0.0196077248526514	0.0246478082533322	0.0199993386610801	0.000196388817055806	0.00177752461715426	2.9141519782958e-05	7.82051969014644e-05	0.37262894203406	0.709424629150352	0.682398296853346	0.911825731449277	CHML,RAB7A,RAB6B,RAB24,RAB2A,RAB38,RAB2B,RAB15,RAB40C,RAB31	FALSE	Artery_Aorta	0.929236065946738
RAF activation	3	25	0.0586040263161657	0.00732419883821657	0.0431090656117203	0.00498150732072249	0.00017747644933445	0.000441159448014635	6.73208708991398e-05	4.28670492602539e-05	1.57045731070553	0.116308758390289	0.386039317130385	0.515828636052767	MAP3K11,PPP2R1B,YWHAB	FALSE	Artery_Aorta	0.523259160481352
RAF-independent MAPK1/3 activation	2	23	0.0349855362558771	0.0232993818479574	0.0126167394974264	0.0027357167396212	-0.00199087719647456	NA	-4.24537625051205e-05	3.49841514714829e-05	-1.21351414053093	0.224933311376192	0.482112496293316	0.644202339895295	JAK1,PEA15	TRUE	Artery_Aorta	0.652529092547066
RAF/MAP kinase cascade	41	239	0.0971619428792384	0.0882512158749895	0.0567613776992572	0.0793664451412019	-2.13923479256527e-05	0.00180088741821308	-0.000131806091079428	0.000158862840895832	-0.829684842195751	0.406716993704825	0.591333278267817	0.790143969399046	CNKSR1,ARTN,JAK1,PEA15,RASGRP3,SPTBN1,KLB,EREG,LAMTOR3,RASGRF2,RANBP9,PSMB9,FYN,PSMB1,MET,FGF20,FGF17,TEK,PSMB7,APBB1IP,VCL,FGFR2,PSMD13,MAP3K11,PPP2R1B,NCAM1,PEBP1,SPTB,SPTBN5,PSMA4,IQGAP1,GRIN2A,PSMD11,PSMB3,ITGB3,PSMC5,SHC2,UBA52,PSMD8,PSMF1,YWHAB	FALSE	Artery_Aorta	0.799223525879897
RET signaling	2	41	0.160422128516936	0.0670298043497079	0.0754339692459042	0.0815101908934716	0.00106302791185403	NA	7.42049858291514e-05	3.5034586335926e-05	2.11804943599572	0.0341708811511003	0.2034392165959	0.271837009754275	ARTN,PRKCA	FALSE	Artery_Aorta	0.319925396464849
RHO GTPase Effectors	38	265	0.0977252902060675	0.110631860221352	0.0666656224413877	0.108026678643722	1.29571814446282e-05	0.00307860436538956	-0.000299376433146106	0.000152668606667144	-1.96095608443472	0.049884145998222	0.246780169410765	0.329749516547381	ITGB3BP,PMF1,ARPC5,NSL1,H3F3A,ACTR2,DYNC1I2,DYNC1LI1,NCKIPSD,PFN2,DVL3,CENPE,CENPU,KIF2A,CTNNA1,CENPQ,WASF1,GOPC,H2AFV,DYNC1I1,YWHAZ,CENPP,KIF5B,ITGB1,CKAP5,PAK1,PPP2R1B,FMNL3,NUP107,WASF3,KLC1,IQGAP1,NUP85,SEH1L,RHPN2,PPP1R14A,MYL9,YWHAB	FALSE	Artery_Aorta	0.372345453946424
RHO GTPases Activate Formins	20	121	0.107986238418712	0.138339541778507	0.0752246442262777	0.139251789539162	-0.000189927477696712	0.00159248099191953	-0.000272026458995013	0.000111021451810729	-2.45021529225512	0.0142770820654046	0.132441563747631	0.176969412578155	ITGB3BP,PMF1,NSL1,DYNC1I2,DYNC1LI1,PFN2,DVL3,CENPE,CENPU,KIF2A,CENPQ,DYNC1I1,CENPP,ITGB1,CKAP5,PPP2R1B,FMNL3,NUP107,NUP85,SEH1L	TRUE	Artery_Aorta	0.222131704410709
RHO GTPases Activate ROCKs	2	19	0.058766846964101	0.0150273383505024	0.0307679977075714	0.0196646116077845	0.0015279680687492	NA	9.90309049603206e-05	3.51530454908831e-05	2.81713585771691	0.00484540248341927	0.091531251479741	0.122304745946514	PAK1,MYL9	FALSE	Artery_Aorta	0.139273816633452
RHO GTPases Activate WASPs and WAVEs	5	36	0.0748554911309124	0.0462047564032742	0.0537463040661135	0.0424419733529552	-0.000122224144256997	0.000931825664847614	-5.60974765783404e-05	5.54565219432934e-05	-1.01155778639891	0.311749538283902	0.551458166186504	0.736862545034677	ARPC5,ACTR2,NCKIPSD,WASF1,WASF3	FALSE	Artery_Aorta	0.730139588236161
RHO GTPases activate IQGAPs	2	11	0.131958441563822	0.140526479056469	0.0957792159999175	0.128646504643277	0.00229456277713067	NA	-7.9845489576787e-05	3.50650459510164e-05	-2.27706787232864	0.02278217287128	0.165228801634295	0.22077996618895	CTNNA1,IQGAP1	TRUE	Artery_Aorta	0.272299772172756
RHO GTPases activate KTN1	2	11	0.0511160664255254	0.0268363669019496	0.0258956057906579	0.00774743274085853	0.000688951023033388	NA	9.201602667387e-05	3.51145097359776e-05	2.62045597007417	0.00878122686906832	0.10302190591779	0.137658644741571	KIF5B,KLC1	TRUE	Artery_Aorta	0.174926691537467
